id:INTEGER,ISBN_13,Title,Author,Price:FLOAT,Publisher,Publication_date,Pages:INTEGER
3016,9780521878586,Building Scientific Apparatus,John H. Moore,62.45,Cambridge University Press,07/20/2009,658
3017,9780470167359,System Engineering Management,Benjamin S. Blanchard,125.59,Wiley,07/28/2008,560
3018,9780071763059,"Commercial Aviation Safety, 5th Edition",Clarence Rodrigues,41.96,McGraw-Hill Professional,08/30/2011,363
3019,9781118728116,iPad All-in-One For Dummies,Nancy C. Muir,22.99,For Dummies,01/21/2014,544
3020,9780837613314,Porsche - Origin of the Species with Foreword by Jerry Seinfeld,Karl Ludvigsen,80.87,Bentley Publishers,09/03/2012,356
3021,9781430247760,Beginning C for Arduino: Learn C Programming for the Arduino (Technology in Action),Jack Purdum,27.72,Apress,12/08/2012,280
3022,9781560279549,Aviation Maintenance Technician HandbookPowerplant: FAA-H-8083-32 Volume 1 / Volume 2 (FAA Handbooks series),Federal Aviation Administration (FAA),21.93,"Aviation Supplies and Academics, Inc.",07/01/2012,520
3023,9780226205557,"Feral: Rewilding the Land, the Sea, and Human Life",George Monbiot,19.08,University Of Chicago Press,09/26/2014,336
3024,9781118113493,Complete Book of Framing: An Illustrated Guide for Residential Construction,Scot Simpson,20.56,RSMeans,12/13/2011,368
3025,9781605253084,Print Reading for Industry,Walter C. Brown,75.23,Goodheart-Willcox,03/02/2010,523
3026,9781423901785,"Management Information Systems, Sixth Edition",Effy Oz,219.03,Cengage Learning,01/23/2008,592
3027,9781111127091,ASE Test Preparation - A7 Heating and Air Conditioning (ASE Test Prep: Automotive Technician Certification Manual),Cengage Learning Delmar,19.96,Cengage Learning,06/24/2011,256
3028,9780805859065,"Handbook of Aviation Human Factors, Second Edition (Human Factors in Transportation)",Daniel J. Garland,136.62,CRC Press,12/16/2009,704
3029,9780133128741,Manufacturing Engineering & Technology (7th Edition),Serope Kalpakjian,182,Prentice Hall,04/11/2013,1224
3030,9780470609996,Construction Management JumpStart: The Best First Step Toward a Career in Construction Management,Barbara J. Jackson,16.69,Sybex,04/30/2010,408
3031,9780837616650,"Volkswagen Vanagon Official Factory Repair Manual: 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991",Volkswagen of America,80.87,Bentley Publishers,02/04/2011,1388
3032,9780393343625,Space Chronicles: Facing the Ultimate Frontier,Neil deGrasse Tyson,12.7,W. W. Norton & Company,02/25/2013,384
3033,9783527406012,Introduction to Elementary Particles,David Griffiths,88.24,Wiley-VCH,10/13/2008,470
3034,9781577667391,Factory Physics,Wallace J. Hopp,87.86,Waveland Pr Inc,08/31/2011,720
3035,9781561586448,"Cabin, The: Inspiration for the Classic American Getaway",Dale Mulfinger,18.3,Taunton Press,04/01/2003,250
3036,9780064641807,"Nfpa 101: Life Safety Code, 2012 Edition",Nfpa,92.99,National Fire Protection Association,09/01/2011,489
3037,9780992978709,The Zynq Book: Embedded Processing with the Arm Cortex-A9 on the Xilinx Zynq-7000 All Programmable Soc,Louise H Crockett,25.41,Strathclyde Academic Media,07/14/2014,484
3038,9780132217354,Systems Engineering and Analysis (5th Edition) (Prentice Hall International Series in Industrial & Systems Engineering),Benjamin S. Blanchard,195,Prentice Hall,02/06/2010,800
3039,9781118422236,Kindle Fire HD For Dummies,Nancy C. Muir,15.14,For Dummies,11/20/2012,288
3040,9781423600022,Atomic Ranch: Design Ideas for Stylish Ranch Homes,Michelle Gringeri-Brown,25.69,Gibbs Smith,08/29/2006,192
3041,9781600869112,Aircraft Design: A Conceptual Approach (Aiaa Education Series),Daniel P. Raymer,92.65,Amer Inst of Aeronautics &,August 2012,800
3042,9780133957242,High Speed Digital Design: A Handbook of Black Magic,Howard Johnson,36.96,Prentice Hall,04/18/1993,384
3043,9780763738723,Hazardous Materials Awareness And Operations,IAFC,70.15,Jones & Bartlett Learning,04/17/2009,426
3044,9781118521304,Mastering Autodesk Revit Architecture 2014: Autodesk Official Press,James Vandezande,42.61,Sybex,06/04/2013,1008
3045,9781579909529,Alternative Kilns & Firing Techniques: Raku * Saggar * Pit * Barrel (A Lark Ceramics Book),James C. Watkins,10.74,Lark Crafts,09/28/2006,128
3046,9780831130190,Pipefitters Handbook,Forrest Lindsey,24.45,"Industrial Press, Inc.",01/01/1967,464
3047,9781560278986,Aviation Mechanic Handbook: The Aviation Standard,Dale Crane,12.99,"Aviation Supplies and Academics, Inc.",09/01/2012,386
3048,9781609834579,"2013 California Building Code, Title 24 Part 2 (2 volumes - includes parts 8 & 10)",International Code Council,264.64,ICC,07/01/2013,1
3049,9780375758843,"Empires of Light: Edison, Tesla, Westinghouse, and the Race to Electrify the World",Jill Jonnes,11.64,Random House Trade Paperbacks,10/12/2004,464
3050,9781572182660,Pipe & Excavation Contracting Revised,Dave Roberts,24.94,Craftsman Book Co,05/30/2011,328
3051,9780865715219,Earth-Sheltered Houses: How to Build an Affordable... (Mother Earth News Wiser Living Series),Rob Roy,19.95,New Society Publishers,03/01/2006,256
3052,9781285054216,Electrical Wiring Industrial,Stephen L. Herman,78.26,Cengage Learning,01/13/2014,384
3053,9781133626466,Data Communications and Computer Networks: A Business User's Approach,Curt White,189.08,Cengage Learning,01/21/2012,448
3054,9780071482424,"HVAC Equations, Data, and Rules of Thumb, 2nd Ed.",Arthur Bell,47.49,McGraw-Hill Professional,10/17/2007,790
3055,9780071839280,30 BeagleBone Black Projects for the Evil Genius,Christopher Rush,17.67,McGraw-Hill/TAB Electronics,09/26/2014,320
3056,9780982085400,"Digital Image Processing Using MATLAB, 2nd ed.",Rafael C. Gonzalez,139.85,Gatesmark Publishing,2009,827
3057,9780830639014,Illustrated Guide to Aerodynamics,Hubert Smith,25.29,McGraw-Hill Professional,12/01/1991,337
3058,9780470131480,Radiation Detection and Measurement,Glenn F. Knoll,21.21,Wiley,08/16/2010,860
3059,9780470088692,The Architecture Student's Handbook of Professional Practice,American Institute of Architects,84.05,Wiley,10/27/2008,720
3060,9781593702182,"Truck Company Operations, 2nd Edition",John Mittendorf,66.17,Fire Engineering Books & Videos,10/20/2010,640
3061,9780471370062,"Flight Theory and Aerodynamics: A Practical Guide for Operational Safety, 2nd Edition",Charles E. Dole,116.48,Wiley-Interscience,04/19/2000,320
3062,9781600853630,Bathroom Remodeling (For Pros By Pros),Editors of Fine Homebuilding,18.61,Taunton Press,09/13/2011,240
3063,9780470074688,"Fundamentals of Building Construction: Materials and Methods, 5th Edition",Edward Allen,20.49,John Wiley & Sons,12/10/2008,1008
3064,9781856179294,"Formulas and Calculations for Drilling, Production, and Workover, Third Edition: All the Formulas You Need to Solve Drilling and Production Problems",Norton J. Lapeyrouse,113.72,Gulf Professional Publishing,10/12/2011,293
3065,9780874779646,The Cosmic Serpent: DNA and the Origins of Knowledge,Jeremy Narby,10.85,Jeremy P. Tarcher/Putnam,04/05/1999,272
3066,9781563929847,Chilton Total Car Care Jeep Wrangler 1987-2011 Repair Manual (Chilton's Total Care),Chilton,22.28,Cengage Learning,05/17/2012,1
3067,9780071766852,National Electrical Safety Code (Nesc) 2012 Handbook (Mcgraw Hill's National Electrical Safety Code Handbook),David J. Marne,68.96,McGraw-Hill Professional Publishing,11/11/2011,814
3068,9781782003830,Super-Heavy Tanks of World War II (New Vanguard),Kenneth Estes,11.68,Osprey Publishing,11/18/2014,48
3069,9780471143239,Physics of Semiconductor Devices,Simon M. Sze,136.26,Wiley-Interscience,10/27/2006,832
3070,9781591264101,Chemical Engineering Reference Manual for the PE Exam,Michael  R. Lindeburg PE,242.24,"Professional Publications, Inc.",09/01/2012,1144
3071,9781118412930,Fundamentals of Engineering Thermodynamics,Daisie D. Boettner,247.54,Wiley,05/05/2014,1056
3072,9781107691155,"Air Pollution and Global Warming: History, Science, and Solutions",Professor Mark Z. Jacobson,80.75,Cambridge University Press,04/23/2012,406
3073,9780201610918,Elements of X-Ray Diffraction (3rd Edition),B. D. Cullity,201,Prentice Hall,02/15/2001,664
3074,9781449345372,Getting Started with BeagleBone: Linux-Powered Electronic Projects With Python and JavaScript,Matt Richardson,9.62,"Maker Media, Inc",10/18/2013,142
3075,9780071345446,Essentials of Writing Biomedical Research Papers. Second Edition,Mimi Zeiger,61,McGraw-Hill Professional,10/21/1999,440
3076,9780201128192,Field and Wave Electromagnetics (2nd Edition),David K. Cheng,180.33,Addison-Wesley,01/11/1989,703
3077,9780983784715,Build Your Own Solar Panel: Generate Electricity from the Sun.,Phillip Hurley,13.46,Good Idea Creative Services,03/22/2012,128
3078,9781879535091,New Edge of the Anvil: A Resource Book for the Blacksmith,Jack Andrews,19.52,Skipjack Pr,September 1994,256
3079,9781111127046,ASE Test Preparation - A2 Automatic Transmissions and Transaxles (ASE Test Prep: Automotive Technician Certification Manual),Delmar,21.08,Cengage Learning,06/24/2011,256
3080,9780131471399,Neural Networks and Learning Machines (3rd Edition),Simon O. Haykin,166.73,Prentice Hall,11/28/2008,936
3081,9781861081148,Woodturning: A Foundation Course (New Edition),Keith Rowley,13.93,Guild of Master Craftsman,12/31/1999,176
3082,9780470444047,Facilities Planning,J. M .A. Tanchoco,200.4,Wiley,01/19/2010,864
3083,9781605252490,GD&T: Application and Interpretation,Bruce A. Wilson,62.35,Goodheart-Willcox Co,12/21/2009,368
3084,9780764138140,Architectural Drawing Course: Tools and Techniques for 2D and 3D Representation,Mo Zell,16.4,Barron's Educational Series,03/01/2008,144
3085,9781609181765,"Introduction to Remote Sensing, Fifth Edition",James B. Campbell,94.99,The Guilford Press,06/21/2011,667
3086,9781616083045,"Leadership and Training for the Fight: Using Special Operations Principles to Succeed in Law Enforcement, Business, and War",Paul R. Howe,10.56,Skyhorse Publishing,07/13/2011,464
3087,9780831133627,"Metalworking Sink or Swim: Tips and Tricks for Machinists, Welders and Fabricators",Tom Lipton,35.2,Industrial Press,January 2009,305
3088,9780132272711,Manufacturing Processes for Engineering Materials (5th Edition),Serope Kalpakjian,177.26,Prentice Hall,07/27/2007,1040
3089,9781608194759,Whatever Happened to the Metric System?: How America Kept Its Feet,John Bemelmans Marciano,19.71,Bloomsbury USA,08/05/2014,320
3090,9781625950079,Your First HF Station,arrl,17.96,Amer Radio Relay League,04/01/2014,176
3091,9781133106296,Biochemistry,Reginald H. Garrett,303.2,Cengage Learning,01/05/2012,1280
3092,9780470481837,Separation Process Principles: Chemical and Biochemical Operations,D. Keith Roper,165.84,Wiley,11/23/2010,848
3093,9781940238098,RSMeans Heavy Construction Cost Data 2014,RSMeans Engineering Department,116.23,RS Means,12/16/2013,600
3094,9781580012539,International Residential Code for One- and Two-Family Dwellings 2006,International Code Council,100.54,ICC,03/22/2006,670
3095,9781449345228,Make: Analog Synthesizers,Ray Wilson,20.88,"Maker Media, Inc",05/27/2013,184
3096,9780071770583,"Airport Systems, Second Edition: Planning, Design and Management",Tom Reynolds,102.48,McGraw-Hill Professional,05/14/2013,816
3097,9781616088774,U.S. Army Ranger Handbook: Revised and Updated Edition,Army,13.05,Skyhorse Publishing,11/01/2012,320
3098,9781563926815,Haynes Chevrolet Silverado GMC Sierra: 1999 Thru 2006/2WD-4WD (Haynes Repair Manual),Ken Freund,20.71,"Haynes Manuals N. America, Inc.",05/15/2008,352
3099,9781118352014,iPhone 5 For Dummies,Edward C. Baig,7.96,For Dummies,11/15/2012,416
3100,9781563928567,Ford Super Duty F-250 & F-350 Pick-ups 1999 Thru 2010: Includes Gasoline and Diesel Engines (Haynes Repair Manual),J.J. Haynes,18.22,"Haynes Manuals N. America, Inc.",09/01/2010,336
3101,9780135151112,Essentials of Fire Fighting and Fire Department Operations (5th Edition),IFSTA,69.02,Prentice Hall,01/12/2008,1440
3102,9780415714839,Electricity for the Entertainment Electrician & Technician,Richard Cadena,42.73,Focal Press,02/11/2014,344
3103,9781426210174,Mission to Mars: My Vision for Space Exploration,Buzz Aldrin,17.19,National Geographic,05/07/2013,272
3104,9780135015087,Machine Tool Practices (9th Edition),Richard R. Kibbe,148.87,Prentice Hall,07/17/2009,816
3105,9781118102275,Professional Android 4 Application Development,Reto Meier,25.54,Wrox,05/01/2012,864
3106,9781940238166,RSMeans Residential Cost Data 2014,RSMeans Engineering Department,89.24,RS Means,10/24/2013,675
3107,9781118016855,Microsoft Windows Networking Essentials,Darril Gibson,26.1,Sybex,05/02/2011,368
3108,9780986832291,Maximum LEGO EV3: Building Robots with Java Brains (LEGO Mindstorms EV3),Brian Bagnall,21.59,Variant Press,09/22/2014,464
3109,9780071448291,The Complete Book of Locks and Locksmithing (Complete Book of Locks & Locksmithing),Bill Phillips,22.66,McGraw-Hill Professional,09/02/2005,576
3110,9781111306748,Hands-On Networking Fundamentals,Michael Palmer,152.29,Cengage Learning,06/21/2012,688
3111,9781600853395,Code Check Plumbing & Mechanical 4th edition: An Illustrated Guide to the Plumbing and Mechanical Codes (Code Check Plumbing & Mechanical: An Illustrated Guide),Paddy Morrissey,16.96,Taunton Press,11/01/2011,46
3112,9780132139311,Fundamentals of Applied Electromagnetics (6th Edition),Umberto Ravaioli,171.99,Prentice Hall,03/07/2010,528
3113,9780470547564,Control Systems Engineering,Norman S. Nise,55.91,Wiley,12/14/2010,944
3114,9780072848236,Unit Operations of Chemical Engineering (7th edition)(McGraw Hill Chemical Engineering Series),Peter Harriott,242.67,McGraw-Hill Science/Engineering/Math,10/27/2004,1152
3115,9780618773435,One Bullet Away: The Making of a Marine Officer,Nathaniel C. Fick,11.65,Mariner Books,09/07/2006,400
3116,9781848322202,Seaforth World Naval Review: 2015,Conrad Waters,36.96,Naval Institute Press,10/15/2014,192
3117,9781921948770,Disastrous Decisions: The Human and Organisational Causes of the Gulf of Mexico Blowout,Andrew Hopkins,61.2,CCH Australia,05/31/2012,210
3118,9780071799683,"The TAB Guide to DIY Welding: Hands-on Projects for Hobbyists, Handymen, and Artists",Jackson Morley,14.81,McGraw-Hill/TAB Electronics,04/16/2013,368
3119,9781593703073,Situational Awareness for Emergency Response,Richard B.,54.73,Pennwell Pub,04/01/2013,366
3120,9780452298774,100 Diagrams That Changed the World: From the Earliest Cave Paintings to the Innovation of the iPod,Scott Christianson,19.17,Plume,10/30/2012,224
3121,9780071799720,"Weather Flying, Fifth Edition",Robert Buck,16.55,McGraw-Hill Professional,07/30/2013,416
3122,9781118862131,Mastering Autodesk Inventor 2015 and Autodesk Inventor LT 2015: Autodesk Official Press,Curtis Waguespack,75.45,Sybex,06/16/2014,1056
3123,9781439868430,"Creating Mixed Model Value Streams: Practical Lean Techniques for Building to Demand, Second Edition",Kevin J. Duggan,59.76,Productivity Press,07/26/2012,258
3124,9780130909961,Digital Integrated Circuits (2nd Edition),Borivoje Nikolic,197.91,Prentice Hall,01/03/2003,761
3125,9781118474082,Networking For Dummies,Doug Lowe,15.57,For Dummies,04/08/2013,456
3126,9780306472749,Brewing,Michael J. Lewis,68.56,Springer,10/04/2013,398
3127,9781563925382,Honda Accord 1998-2002: All Models (Haynes Repair Manual),Jay Storer,20.5,"Haynes Manuals N. America, Inc.",06/24/2005,320
3128,9781589237025,Black & Decker Advanced Home Wiring: Updated 3rd Edition - DC Circuits - Transfer Switches - Panel Upgrades,Editors of Creative Publishing,13.8,Cool Springs Press,08/01/2012,128
3129,9781590706480,Modern Carpentry,Willis H. Wagner,91.2,Goodheart-Willcox,07/16/2007,1006
3130,9780133431100,Estimating in Building Construction,Steven Peterson,156.08,Prentice Hall,03/02/2014,360
3131,9781118129845,Design of Reinforced Concrete,McCormac,142.78,Wiley,02/19/2013,736
3132,9780471114604,Design with Nature,Ian L. McHarg,40.18,Wiley,02/20/1995,208
3133,9780240824239,"The Business of Media Distribution: Monetizing Film, TV, and Video Content in an Online World",Jeffrey C. Ulin,32.8,Focal Press,09/26/2013,648
3134,9780831133504,CNC Control Setup for Milling and Turning:,Peter Smid,47.52,"Industrial Press, Inc.",01/15/2010,300
3135,9780130882394,Applied Hydrogeology (4th Edition),C.W. Fetter Jr.,177.88,Prentice Hall,11/26/2000,598
3136,9781563270369,TPM in Process Industries (Step-By-Step Approach to TPM Implementation),Tokutaro Suzuki,110.08,Productivity Press,05/01/1994,416
3137,9780495601234,Intentional Interviewing and Counseling: Facilitating Client Development in a Multicultural Society,Carlos P. Zalaquett,142.85,Cengage Learning,04/03/2009,512
3138,9780471241959,Elements of Information Theory 2nd Edition (Wiley Series in Telecommunications and Signal Processing),Joy A. Thomas,88.98,Wiley-Interscience,07/18/2006,776
3139,9781591260998,Engineering Unit Conversions,Michael  R. Lindeburg PE,40.37,"Professional Publications, Inc.",12/01/1998,160
3140,9780470189306,Electromagnetic Compatibility Engineering,Henry W. Ott,115.92,Wiley,08/24/2009,872
3141,9781111306212,Residential Construction Academy: House Wiring,Gregory W Fletcher,119.54,Cengage Learning,05/18/2011,896
3142,9780130473943,Elements of Chemical Reaction Engineering (4th Edition),H. Scott Fogler,115.74,Prentice Hall,09/02/2005,1080
3143,9780826912268,Electrical Motor Controls for Integrated Systems,Gary Rockis,118.75,Amer Technical Pub,09/24/2013,770
3144,9780071351492,Aircraft Accident Analysis: Final Reports,James M. Walters,25.58,McGraw-Hill Professional,01/26/2000,400
3145,9781589482609,Getting to Know ArcGIS Desktop,Carolyn Groessl,44.8,Esri Press,08/01/2010,592
3146,9781598632682,Rapid Viz: A New Method for the Rapid Visualitzation of Ideas,Kurt Hanks,14.21,Cengage Learning PTR,03/01/2006,216
3147,9780486442785,Control System Design: An Introduction to State-Space Methods (Dover Books on Electrical Engineering),Bernard Friedland,18.48,Dover Publications,03/24/2005,528
3148,9780198607830,Oxygen: The Molecule that Made the World (Popular Science),Nick Lane,13.56,Oxford University Press,03/26/2004,384
3149,9781409447825,Pre-Accident Investigations: An Introduction to Organizational Safety,Todd Conklin,33.2,Ashgate Publishing Company,09/28/2012,140
3150,9780132368681,Geotechnical Engineering: Principles & Practices (2nd Edition),Donald P. Coduto,196.47,Prentice Hall,04/08/2010,816
3151,9781931464567,The M1 Garand Rifle,Bruce N. Canfield,70.88,"Mowbray Publishing, Inc.",11/12/2013,872
3152,9780062279347,Sextant: A Young Man's Daring Sea Voyage and the Men Who Mapped the World's Oceans,David Barrie,19.7,William Morrow,05/13/2014,368
3153,9781561585939,Tauntons Complete Illustrated Guide to Box Making,Inc Doug Stowe,19.13,Taunton Press,03/01/2004,160
3154,9780615944838,"Rigging Math Made Simple, Second Edition",Delbert L. Hall,17.09,Spring Knoll Press,01/07/2014,214
3155,9781591847441,The Moral Case for Fossil Fuels,Alex Epstein,20.48,Portfolio Hardcover,11/13/2014,256
3156,9781568583945,Blackwater: The Rise of the World's Most Powerful Mercenary Army [Revised and Updated],Jeremy Scahill,11.65,Nation Books,05/27/2008,560
3157,9780132570534,Structural Analysis (8th Edition),Russell C. Hibbeler,176.27,Prentice Hall,03/07/2011,720
3158,9780486457437,"1800 Mechanical Movements, Devices and Appliances (Dover Science Books)",Gardner D. Hiscox,11.36,Dover Publications,02/27/2007,416
3159,9781118603819,Mastering AutoCAD Civil 3D 2014: Autodesk Official Press,Louisa Holland,49.12,Sybex,08/26/2013,1032
3160,9780470129876,Electric Power System Basics for the Nonelectrical Professional,Steven W. Blume,68.37,Wiley-IEEE Press,10/12/2007,260
3161,9781605259383,Geometric Dimensioning and Tolerancing,David A. Madsen,78.51,Goodheart-Willcox,08/15/2012,512
3162,9781439808436,Aviation Psychology and Human Factors,Monica Martinussen,87.62,CRC Press,09/28/2009,240
3163,9780374105235,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,15.18,Sarah Crichton Books,02/13/2007,240
3164,9780471692744,Statistics for Spatio-Temporal Data,Noel Cressie,62.86,Wiley,05/03/2011,624
3165,9780826913081,Photovoltaic Systems,James P. Dunlop,52.12,Amer Technical Pub,07/01/2009,464
3166,9780789749635,My Samsung Galaxy S III,Steve Schwartz,15.18,Que Publishing,11/19/2012,576
3167,9781477508992,Embedded Systems: Introduction to Arm® Cortex(TM)-M Microcontrollers (Volume 1),Jonathan W Valvano,40.78,CreateSpace Independent Publishing Platform,05/26/2012,506
3168,9780471699675,Wetlands,William J. Mitsch,88.71,Wiley,08/24/2007,600
3169,9780983497301,Verilog by Example: A Concise Introduction for FPGA Design,Blaine Readler,17.27,Full Arc Press,04/19/2011,124
3170,9781111644482,"Lab Manual for Whitman/Johnson/Tomczyk/Silberstein's Refrigeration and Air Conditioning Technology, 7th",Eugene Silberstein,64.47,Cengage Learning,03/20/2012,528
3171,9781591810322,Doctors from Hell: The Horrific Account of Nazi Experiments on Humans,Vivien Spitz,14.08,Sentient Publications,04/01/2005,318
3172,9781560279501,Aviation Maintenance Technician HandbookAirframe: FAA-H-8083-31 Volume 1 (FAA Handbooks series),Federal Aviation Administration (FAA),24.08,"Aviation Supplies and Academics, Inc.",02/01/2012,592
3173,9781840761924,Biomechanics and Physical Training of the Horse,Jean-Marie Denoix,41.17,CRC Press,12/03/2013,192
3174,9780199651566,Introduction to Bioinformatics,Arthur Lesk,69.3,Oxford University Press,01/01/2014,400
3175,9781609834814,2015 International Plumbing Code (Includes IPSDC),International Code Council,74.08,ICC,06/05/2014,166
3176,9781612650197,"LEED GA MOCK EXAMS (LEED v4): Questions, Answers, and Explanations: A Must-Have for the LEED Green Associate Exam, Green Building LEED Certification, ... Green Associate Exam Guide Series (Volume 2)",Gang Chen,32.99,"ArchiteG, Incorporated",06/23/2014,180
3177,9783642201431,"Robotics, Vision and Control: Fundamental Algorithms in MATLAB (Springer Tracts in Advanced Robotics)",Peter Corke,63.96,Springer,03/01/2013,570
3178,9780130819086,Bioprocess Engineering: Basic Concepts (2nd Edition),Michael L. Shuler,127.01,Prentice Hall,11/10/2001,576
3179,9781605984926,Atomic Accidents: A History of Nuclear Meltdowns and Disasters: From the Ozark Mountains to Fukushima,James Mahaffey,21.08,Pegasus,02/15/2014,460
3180,9781111128616,"Automotive Service: Inspection, Maintenance, Repair",Tim Gilles,108.38,Cengage Learning,01/19/2011,1584
3181,9780837616711,"MINI Cooper (R55, R56, R57) Service Manual: 2007, 2008, 2009, 2010, 2011",Bentley Publishers,96.63,Bentley Publishers,09/06/2011,1058
3182,9780949749604,7.62mmR Mosin Nagant Handbook,Skennerton & Riling (Author),4.39,Ray Riling Arms Books,01/01/2005,35
3183,9780763751685,Structural Firefighting: Strategy And Tactics,Bernard J. Klaene,88.12,Jones & Bartlett Learning,12/26/2007,379
3184,9780123821003,"Fluid Mechanics, Fifth Edition",David R Dowling Ph.D.,113.95,Academic Press,09/22/2011,920
3185,9781119998952,Design for Hackers: Reverse Engineering Beauty,David Kadavy,26.67,Wiley,08/29/2011,352
3186,9780760346198,Apollo 13 Owners' Workshop Manual: An engineering insight into how NASA saved the crew of the failed Moon mission,David Baker,18.93,Zenith Press,10/03/2013,204
3187,9781133629665,Principles of Information Systems,Ralph Stair,251.06,Cengage Learning,01/01/2013,752
3188,9780425271292,Such Troops as These: The Genius and Leadership of Confederate General Stonewall Jackson,Bevin Alexander,19.52,Berkley Hardcover,09/02/2014,336
3189,9781440308451,Wood Finishing 101: The Step-by-Step Guide,Bob Flexner,15.67,Popular Woodworking Books,06/09/2011,128
3190,9781782741671,"The Encyclopedia of Weapons of World War II: The Comprehensive Guide to over 1500 Weapons Systems, including Tanks, Small Arms, Warplanes, Artillery, Ships and Submarines",Chris Bishop,39.02,Amber Books,09/19/2014,608
3191,9780692265512,Amazon Fire Phone User Manual: Guide to Help Unleash Your Smartphone Device!,Shelby Johnson,6.99,RAM Internet Media,07/26/2014,104
3192,9780132359238,Digital Fundamentals (10th Edition),Thomas L. Floyd,164.52,Prentice Hall,03/29/2008,880
3193,9780071667968,Steam Plant Operation 9th Edition,Thomas Lammers,76.89,McGraw-Hill Professional,08/22/2011,736
3194,9780133347777,Mathematics for the Trades: A Guided Approach (10th Edition),Robert A. Carman Emeritus,185.82,Pearson,01/10/2014,848
3195,9781285179988,"Electricity for Refrigeration, Heating, and Air Conditioning",Russell E. Smith,116.9,Cengage Learning,01/01/2014,752
3196,9780071753036,HVAC Design Sourcebook,W. Larsen Angel,57.47,McGraw-Hill Professional,10/05/2011,400
3197,9781596931923,"Workflow Modeling: Tools for Process Improvement and Application Development, 2nd Edition",Alec Sharp,66.74,Artech House,10/31/2008,449
3198,9780470542811,Introduction to Linear Regression Analysis,G. Geoffrey Vining,107.01,Wiley,04/09/2012,672
3199,9781118407943,iPhone 5 All-in-One For Dummies,Joe Hutsko,23.88,For Dummies,01/29/2013,544
3200,9780977000388,DEWALT HVAC/R Professional Reference Master Edition (Dewalt Trade Reference Series),American Contractors Educational Services,18.18,DEWALT,10/30/2006,768
3201,9780073380575,Fundamentals of Electric Circuits,Charles Alexander,79.66,McGraw-Hill Science/Engineering/Math,01/12/2012,992
3202,9780071625074,How To Implement Lean Manufacturing,Lonnie Wilson,48.04,McGraw-Hill Professional,09/01/2009,336
3203,9780831129118,"Machinery's Handbook Pocket Companion, Revised First Edition",Christopher McCauley,16.19,Industrial Press,01/02/2012,350
3204,9781457183027,Make: Ultimate Guide to 3D Printing 2014,Mark Frauenfelder,9.49,"Maker Media, Inc",12/05/2013,116
3205,9781938908187,Dirty Electricity: Electrification and the Diseases of Civilization,MD Samuel Milham,10.94,iUniverse,12/06/2012,128
3206,9780060938468,The E-Myth Contractor: Why Most Contractors' Businesses Don't Work and What to Do About It,Michael E. Gerber,11.02,HarperBusiness,06/17/2003,144
3207,9781563924262,Chevrolet and GMC Pick-Ups (1988-2000) (Haynes Manuals),Ken Freund,8.97,Haynes Pubns,11/02/2001,304
3208,9780143112358,A Man on the Moon: The Voyages of the Apollo Astronauts,Andrew Chaikin,14.85,Penguin Books,08/28/2007,720
3209,9780873646758,The Do-it-Yourself Gunpowder Cookbook,Don McLean,13.21,Paladin Press,07/01/1992,80
3210,9780470085462,Architectural Graphic Standards: Student Edition,Charles George Ramsey,92.25,Wiley,03/03/2008,560
3211,9781591263319,Structural Systems: ARE Sample Problems and Practice Exam (Architect Registration Exam),Rima Taher PhD,102,"Professional Publications, Inc.",12/08/2010,136
3212,9781589236035,DIY Solar Projects: How to Put the Sun to Work in Your Home,Eric Smith,14.95,Cool Springs Press,10/01/2011,160
3213,9780073376301,Engineering Economy,Leland Blank,176.33,McGraw-Hill Science/Engineering/Math,02/22/2011,640
3214,9781449355784,Make: AVR Programming: Learning to Write Software for Hardware,Elliot Williams,32.03,"Maker Media, Inc",02/17/2014,472
3215,9780143114949,Here Comes Everybody: The Power of Organizing Without Organizations,Clay Shirky,10.11,Penguin Books,02/24/2009,352
3216,9781430258247,Beginning Sensor Networks with Arduino and Raspberry Pi (Technology in Action),Charles Bell,31.01,Apress,11/21/2013,372
3217,9781591263234,Construction Documents & Services: ARE Sample Problems and Practice Exam (Architect Registration Exam),Holly Williams Leppo RA/CID  LEED AP,84.09,"Professional Publications, Inc.",12/08/2011,114
3218,9780071639583,Practical Antenna Handbook 5/e,Joseph Carr,31.09,McGraw-Hill/TAB Electronics,10/25/2011,784
3219,9780028025001,"The Pipe Fitter's and Pipe Welder's Handbook, Revised Edition",Thomas W. Frankland,25.31,Glencoe,03/01/1984,194
3220,9781593273880,The Tangled Web: A Guide to Securing Modern Web Applications,Michal Zalewski,28.88,No Starch Press,11/29/2011,320
3221,9780073522630,Fundamentals of Graphics Communication,William Ross,166.3,McGraw-Hill Science/Engineering/Math,01/13/2010,800
3222,9780970961822,Tesla : The Lost Inventions,George Trinkaus,8.08,High Voltage Press,06/20/1988,36
3223,9781620871966,Navy SEAL Sniper: An Intimate Look at the Sniper of the 21st Century,Brandon Webb,17.02,Skyhorse Publishing,03/06/2013,256
3224,9781591260677,"Chemical Discipline-Specific Review for the FE/EIT Exam,2nd ed.",John R. Richards,84.09,"Professional Publications, Inc.",01/15/2006,112
